zip_code,state_code,pop_total,median_household_income,pct_edu_hs,pct_edu_somecollege_under1yr,pct_edu_somecollege_1plusyrs,pct_edu_attain_assoc,pct_edu_attain_bach,pct_edu_attain_master,pct_edu_attain_prof,pct_edu_attain_doct,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces,pct_otherrace
75204,TX,29467,67569,7.9102,2.2976,10.0389,3.3619,37.9613,17.1379,7.9852,1.6505,53.4564,14.1854,6.3597,23.3719,0.017,0,2.3959,0.2138
75205,TX,24076,125269,3.7332,1.768,7.9735,2.254,46.2774,19.2999,13.9396,3.1204,84.5157,1.2211,5.2334,6.629,0.2326,0.1329,1.8774,0.1578
75206,TX,38559,58943,7.7473,2.9123,11.6033,4.3631,38.7823,15.8679,4.8808,1.9403,62.2423,5.7885,6.0453,23.2086,0.1686,0.0363,2.1085,0.402
75207,TX,8469,80610,13.3009,3.5612,17.9777,4.1905,14.6596,4.0475,1.5303,0.3576,34.03,39.7213,0.8974,22.9661,0.4723,0,1.4405,0.4723
75208,TX,29767,51152,16.3861,4.0797,12.1876,3.238,15.2758,7.0285,2.6906,0.9037,23.9325,4.3505,0.6181,69.9331,0.2822,0,0.6517,0.2318
75209,TX,14114,85721,10.2262,2.8977,13.6287,2.5145,37.5023,14.0026,7.8893,2.3182,63.0084,13.6531,3.7976,16.0621,0.0567,0,3.4221,0
75210,TX,8133,21515,25.641,5.107,15.0668,2.9667,2.6701,0.4662,0.1271,0,1.4632,65.6092,0.1475,32.3866,0,0,0.0984,0.2951
75211,TX,77608,37557,23.4596,3.1544,10.1058,3.4558,5.3438,1.3015,0.2009,0.1939,7.5327,6.4671,0.643,85.0879,0.0696,0,0.1701,0.0296
75212,TX,26245,30587,24.268,3.6132,11.8641,2.0212,4.1185,1.1213,0.3392,0.3807,14.5171,29.3732,1.6651,54.1551,0,0,0.2896,0
75214,TX,34082,82876,6.936,3.765,12.979,4.5519,37.9613,15.5284,7.3413,2.4235,71.4043,5.6569,2.6554,18.2882,0.3638,0,1.3262,0.3051
75215,TX,15145,26316,26.5362,5.311,17.7595,5.1236,9.0764,1.8453,0.4683,0.384,8.2998,71.6012,0.2245,19.2209,0.0924,0.0726,0.2905,0.1981
75216,TX,51466,24481,29.7448,3.3602,14.5345,3.5016,4.2151,1.3768,0.1697,0.0566,2.5901,57.4807,0.0408,39.0413,0.1146,0.0427,0.6898,0
75217,TX,82582,32850,27.7201,3.8161,12.0227,3.71,2.5499,1.0076,0.0729,0.0376,6.6588,25.3966,0.1574,67.4723,0.0254,0.0073,0.2821,0
75218,TX,22282,72482,14.4893,5.0108,14.9799,5.5189,29.5042,12.8132,4.637,2.2718,67.0182,7.1852,1.3105,22.7403,0.1301,0.0718,1.4272,0.1167
75219,TX,22914,65838,8.9891,3.0884,11.2702,4.8852,35.5398,12.3014,7.5725,2.302,55.3897,6.3193,6.4284,29.3969,0.2488,0,2.217,0
75220,TX,43253,40568,16.5911,1.7528,9.5073,1.4556,11.3173,4.043,2.2254,0.6402,37.7939,2.7212,0.7121,58.2595,0.0116,0.0092,0.4925,0
75223,TX,13975,37820,14.1655,2.3708,12.5771,2.1693,12.9801,3.7459,1.7544,0.403,17.6029,10.1252,0.5224,70.576,0.0644,0.5081,0.6011,0
75224,TX,34728,36530,22.3532,4.3254,15.2547,4.4675,9.5506,3.1362,0.5052,0.2157,9.1684,24.8589,1.4369,64.0348,0.0346,0,0.4492,0.0173
75225,TX,21231,158418,2.718,2.2727,10.8187,1.8674,44.8498,19.1786,14.3009,3.0635,91.0414,0.1601,2.9203,4.7431,0.1554,0,0.9797,0
75226,TX,4032,51677,12.3067,3.556,16.543,8.5034,19.8207,5.2566,3.5869,0.5566,39.5337,22.5446,2.7034,32.2669,0.3968,0,1.0417,1.5129
75227,TX,57604,36550,25.2928,4.5524,14.8378,4.0658,6.2447,2.248,0.3108,0.2983,7.588,28.4442,0.7031,62.3186,0.1024,0,0.8229,0.0208
75228,TX,74362,37986,20.8033,5.8348,14.3255,5.4974,11.1488,4.6303,0.8264,0.4415,22.3582,20.6275,2.5752,52.3345,0.0955,0.0524,1.642,0.3147
75229,TX,32677,84227,12.2048,4.1873,9.6826,3.982,26.1774,10.6736,5.4328,2.2722,59.3445,2.791,2.7512,33.8311,0.1132,0.0184,1.1354,0.0153
75230,TX,27144,76457,7.4535,3.0452,14.147,4.2417,36.439,14.7649,8.552,2.6676,74.8232,9.5159,4.163,10.2527,0.1658,0.0258,0.7589,0.2947
75231,TX,39754,33795,18.1199,3.8074,14.7568,4.5493,20.0603,6.7669,2.7027,0.6319,25.4389,25.9823,7.9237,37.8075,0.0805,0,2.3796,0.3874
75232,TX,29188,35059,30.0242,6.5602,16.1345,4.4209,9.511,4.2576,0.5111,0.4479,5.9339,63.5946,0.1096,29.8753,0.0445,0,0.442,0
75233,TX,16104,42895,24.5431,3.0014,16.1369,4.0204,8.8271,5.4602,0.9414,0.3212,8.3892,30.8992,0.2422,58.3582,0.236,0,1.7511,0.1242
75234,TX,31728,57754,22.543,5.1117,17.2455,5.3642,19.3559,5.8549,1.2339,0.4812,39.4478,3.1486,4.6867,50.6619,0.1324,0.0378,1.7492,0.1355
75235,TX,18138,46158,21.0219,2.9648,13.2239,4.0289,15.0435,5.7753,2.6643,3.8665,27.0758,14.0975,6.5112,49.9614,0,0,2.1392,0.215
75236,TX,17762,40354,24.7723,6.0927,14.3599,6.3473,14.2913,3.2912,0.813,0.2547,8.4394,44.8373,4.2112,41.1609,0.2984,0,0.9852,0.0676
75237,TX,19634,28193,27.3577,7.8354,22.2977,4.5785,9.7423,3.4174,0.3493,0,2.3531,78.6697,0.494,17.1285,0.0968,0,1.1256,0.1324
75238,TX,32714,55434,13.5439,4.4744,13.4523,4.3828,28.5294,11.0559,4.0694,1.0945,47.4078,16.632,5.2516,28.5994,0.5441,0.0489,1.5162,0
75240,TX,26213,38743,19.0042,2.838,13.6007,4.8144,20.2775,5.8343,1.9258,0.9502,22.8436,9.4877,5.0738,59.2187,0.0763,0,3.2999,0
75241,TX,29117,33256,34.7842,6.0788,18.9172,6.1324,7.762,2.23,0.3592,0.2305,2.0744,81.1176,0.0481,15.4171,0.0996,0,1.2433,0
75243,TX,65351,37005,20.1531,5.0457,19.6172,6.3991,18.1032,6.735,1.8004,1.1139,23.6967,42.0453,7.1812,24.5566,0.0719,0.0581,2.1744,0.2158
75244,TX,13127,77345,9.6345,3.7473,13.1156,4.3719,40.3194,15.1019,5.3138,1.372,62.0325,7.5646,5.2792,21.0025,0.0381,0,3.9765,0.1067
75246,TX,2547,25784,15.814,5.3747,19.3282,4.031,13.5917,7.3385,0.9819,0,29.3286,29.1716,1.6097,38.2018,0,0,1.6883,0
75247,TX,661,16227,29.9546,7.8669,17.2466,9.531,0,3.9334,4.236,0,38.8805,61.1195,0,0,0,0,0,0
75248,TX,36308,74579,11.4517,3.144,15.911,5.6734,33.6618,14.7531,4.5155,2.6156,62.2976,8.7364,4.4784,20.1416,0.0248,0.0551,4.2663,0
75249,TX,15767,51756,21.1769,7.0263,17.022,10.3872,13.8242,5.6341,1.0115,0.087,12.2471,46.6671,2.2706,38.0922,0.1586,0,0.5645,0
75251,TX,2602,58337,10.8451,2.5892,15.3395,6.595,32.0469,16.1212,8.8911,2.1983,63.0669,8.6856,8.8394,18.4473,0,0,0.9608,0
75252,TX,26075,59681,10.7151,3.7637,14.8503,4.6791,34.6166,19.0125,4.103,2.2453,51.6625,11.6127,18.1592,14.7881,0.2416,0.2109,3.2675,0.0575
75253,TX,20881,40182,22.5139,4.2191,15.8636,4.4922,3.629,1.744,1.3477,0,20.3678,11.6661,0,66.4911,0.4358,0,0.9913,0.0479
75254,TX,25785,44600,14.4839,3.0505,15.6789,7.1338,26.6679,10.5747,3.1886,0.7266,32.0031,18.7822,5.542,40.3452,0.0621,0.0233,2.2339,1.0083
75270,TX,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75287,TX,53116,49084,14.7763,4.0581,22.8142,5.8143,30.7171,11.5692,1.9939,0.9267,39.5606,27.8993,7.7924,18.6234,0.0753,0.1111,5.1981,0.7399
75390,TX,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75401,TX,18589,32209,31.3753,6.86,15.8757,5.5064,7.4449,3.9355,0.6852,0.234,50.4868,15.7781,1.205,30.4535,0.7209,0,1.3556,0
75402,TX,16311,61500,22.9486,8.0433,16.1948,8.404,17.3219,7.917,1.1542,1.9206,79.2471,7.2344,1.2507,10.073,0.7725,0,1.4224,0
75407,TX,15633,53203,32.6499,8.2835,16.1756,8.3247,12.6417,2.8848,0.2164,0.5254,62.4384,6.5183,0.9019,28.7277,0.2047,0,1.1194,0.0896
75409,TX,13485,75806,24.5318,10.0925,17.5145,9.8382,15.4682,5.3642,0.2197,1.1792,77.234,4.7757,0.4227,15.3133,0.8973,0,1.3571,0
75410,TX,5126,50293,25.9073,12.8141,15.2708,5.2205,9.0731,4.1039,0.2513,0.0838,89.4265,0,1.1705,7.2961,0.5657,0,1.5412,0
75411,TX,1168,50795,30.6742,7.8652,19.8876,8.764,4.9438,2.9213,0,3.8202,86.9863,0,0,4.7945,0.5993,0,7.6199,0
75412,TX,413,41364,36.6848,14.6739,19.2935,5.163,4.3478,0,0,0,97.3366,0.9685,0,0,0,0,1.6949,0
75413,TX,196,50313,30.8824,7.3529,22.7941,3.6765,7.3529,2.9412,0,0,91.3265,0,0,0,0,0,8.6735,0
75414,TX,3226,56875,25.9452,7.1708,16.558,7.6488,15.7757,7.4316,1.2169,0.7823,86.2988,2.1079,1.6429,6.4476,0.9609,0,2.5418,0
75415,TX,154,NULL,40.5405,26.1261,12.6126,0,14.4144,0,0,0,78.5714,0,0,15.5844,5.8442,0,0,0
75416,TX,2857,43750,26.7857,8.1473,20.1451,9.096,12.5558,0.9487,0,1.3393,87.9244,5.1453,0.245,5.1803,0.07,0,1.4351,0
75417,TX,2648,35857,23.0253,8.57,14.094,10.7383,8.7765,0.3614,0,0.2581,93.7311,1.7749,0,2.4547,0.2644,0,1.7749,0
75418,TX,13917,40349,23.51,7.37,16.34,7.52,8.94,3.85,0.48,2.18,74.2401,10.0596,0.5245,13.1063,0.2802,0.0647,1.5952,0.1293
75420,TX,931,61094,27.9391,10.2351,16.0443,10.7884,8.0221,9.2669,0,0,83.4586,0,0,12.9968,0,0,3.5446,0
75421,TX,961,55869,23.0769,8.3916,11.014,21.8531,15.2098,0,0,0,88.3455,8.5328,0,0.4162,0,0,2.7055,0
75422,TX,2955,54663,20.8313,10.8857,24.3939,3.6121,12.0732,2.8699,0.2969,4.1069,79.6616,8.1218,0.9814,10.9306,0,0,0.3046,0
75423,TX,2742,57500,33.0253,9.3872,17.8988,5.0097,14.2023,3.4047,0,0.1946,89.6791,3.4282,0.2553,4.7046,0.2918,0,1.6411,0
75424,TX,3809,57568,29.6569,12.9902,12.8268,7.4346,13.4804,3.0637,0.0817,0.2042,86.4006,2.1265,0.5513,8.8475,0.8401,0,0.7088,0.5251
75426,TX,5144,30882,36.5674,8.5542,12.1891,5.6846,10.0027,2.569,0.5466,0.5193,53.1882,35.8476,0,10.1283,0,0,0.8359,0
75428,TX,10527,25504,24.6593,7.1823,15.1381,4.8803,13.6464,10,0.3683,2.2652,57.2813,20.4237,4.9967,13.8026,1.0734,0,2.4223,0
75431,TX,2135,39417,35.7143,5.8647,20.0752,4.2857,5.9398,1.6541,0,0,63.7939,3.9344,3.8876,26.9789,0,0,1.4052,0
75432,TX,3603,36607,27.7708,8.2392,16.6039,3.8059,13.4672,5.3534,0,1.0456,79.7946,11.6847,0.8049,6.0505,0,0,1.6098,0.0555
75433,TX,2810,52059,29.3272,8.8855,14.2784,8.5773,14.227,5.8552,1.2327,1.3867,92.6335,0.427,0.1423,6.6548,0,0,0.1423,0
75435,TX,1513,40347,36.1991,7.9638,16.1086,5.3394,10.9502,0.2715,3.1674,0,82.6834,1.7184,0,11.8308,0.0661,0,3.7013,0
75436,TX,1969,38125,29.5964,10.3139,13.4529,4.0359,8.1465,1.5695,0,0,86.0335,6.5515,0,3.5551,1.0665,0,2.7933,0
75437,TX,1328,60938,30.8855,14.0389,20.3024,2.9158,8.4233,2.5918,0.324,0.432,93.8253,0,0,4.9699,0.9789,0,0.2259,0
75438,TX,941,67813,38.3562,8.067,7.3059,8.828,11.7199,8.6758,0,0.9132,91.6047,1.3815,0,2.5505,0.4251,0,4.0383,0
75439,TX,939,47159,25.4125,13.0363,18.1518,6.4356,8.4158,3.9604,0.33,0.9901,90.8413,0.852,2.6624,1.278,0.7455,0.639,2.9819,0
75440,TX,6404,50873,32.6377,7.9819,15.2539,9.0792,5.809,4.3029,0.3442,0.043,87.1955,2.4828,0.0468,8.1355,0.0781,0,1.9207,0.1405
75441,TX,109,51319,26.7442,0,0,0,53.4884,19.7674,0,0,100,0,0,0,0,0,0,0
75442,TX,10010,66120,33.0451,7.7227,14.9033,11.9431,9.789,3.561,0.2784,0.1319,73.6863,5.0549,0.4096,18.8911,0.05,0.1598,1.6184,0.1299
75446,TX,3575,39508,25.8813,7.1367,13.2416,5.761,13.6285,7.0937,0.4729,0.3869,71.8881,13.7063,0.4476,12.028,0.1119,0,1.8182,0
75447,TX,1126,59643,26.4463,8.8154,22.314,14.7383,4.8209,2.7548,0,0,87.0337,0.0888,0,10.5684,0.1776,0,2.1314,0
75448,TX,602,59643,33.5601,15.1927,24.263,8.6168,5.2154,0,0,0,80.3987,0,1.6611,6.6445,0,0,11.2957,0
75449,TX,1327,34671,30.105,7.3512,10.3851,11.3186,12.7188,7.1179,0,0,60.8892,20.6481,1.5825,15.5991,0.2261,0,1.055,0
75450,TX,190,44948,14.3885,4.3165,25.1799,13.6691,5.7554,12.9496,0,0,77.3684,0,0,17.8947,0,0,4.7368,0
75451,TX,1014,37944,23.3333,8.8462,11.6667,10,15.8974,3.8462,0,0,87.574,10.4536,0,0,0,0,1.9724,0
75452,TX,4612,56380,32.4343,8.3988,16.4903,6.0772,9.1499,5.8723,0.1024,0.3414,90.5898,2.5369,0,5.941,0.2168,0,0.7155,0
75453,TX,3333,48217,25.4078,6.3214,22.1044,4.894,10.6036,3.3034,0,0,88.3588,0.9901,0.03,7.2007,1.2601,0,0.8101,1.3501
75454,TX,8125,85994,19.37,7.9088,18.9231,9.0706,23.3914,7.7525,0.6702,0,65.8954,15.1262,4.8492,13.4523,0,0,0.6769,0
75455,TX,28609,45632,24.8317,6.6199,14.5858,6.0165,10.1126,3.8698,1.3286,0.7484,43.8918,9.4481,0.9018,43.9966,0.2622,0,1.4995,0
75457,TX,6081,42647,25.3043,6.367,22.8933,6.4373,14.5833,4.073,0.3979,0.632,83.7527,7.4001,0.0658,6.3476,0.0658,0.1973,2.1707,0
75459,TX,4880,60088,29.6044,6.1284,15.6291,11.4786,14.0402,4.4099,0.1297,0.1621,76.0451,0,3.4221,9.7746,0.3893,0,10.3689,0
75460,TX,22293,31517,25.5252,9.8246,18.2352,6.4964,8.6507,2.6546,0.5002,0.1934,63.1544,22.8547,1.1125,8.0833,0.4396,0.1839,4.1448,0.0269
75462,TX,11761,55854,25.2068,10.3444,17.0349,6.2708,17.4917,9.5667,0.6419,0.2839,85.7495,2.4233,1.1904,4.8975,0.034,0.8843,4.821,0
75468,TX,881,40481,38.1166,7.3244,14.4993,12.855,2.0927,2.2422,0,0,96.2543,3.7457,0,0,0,0,0,0
75469,TX,448,33088,48.9855,5.2174,17.1014,8.9855,4.6377,2.8986,0,0.5797,93.0804,2.2321,0,3.125,0,0,1.5625,0
75470,TX,430,28700,19.9346,9.8039,14.0523,3.268,7.8431,8.1699,0,0,74.4186,0,0,25.5814,0,0,0,0
75471,TX,1299,55556,33.9623,8.8443,14.7406,11.0849,8.3726,0,0,0,76.5204,2.0785,0,20.7082,0,0.6928,0,0
75472,TX,3804,45613,32.6156,8.754,17.8256,4.9771,6.8832,2.1179,0.1412,0,84.6477,2.7603,0.8938,7.9653,1.2881,0,2.4448,0
75473,TX,3897,58549,30.8499,8.9693,17.83,9.5118,12.1157,4.2676,1.1935,0,84.9371,1.283,0,9.5458,0.3593,0,3.8748,0
75474,TX,15967,43267,29.7522,7.646,15.8142,6.0708,6.2478,1.8407,0.2035,0.3628,84.3364,1.19,0.357,10.9413,1.3089,0,1.8538,0.0125
75475,TX,189,30707,48.0916,12.9771,13.7405,0,0,0,0,0,55.5556,0,0,44.4444,0,0,0,0
75476,TX,1121,52462,29.718,5.9653,24.295,4.1215,9.6529,5.7484,0,0.4338,83.6753,2.7654,0.6244,7.7609,0,0.446,4.7279,0
75477,TX,950,27589,25.9197,14.5485,21.5719,10.0334,5.8528,5.6856,0,0,73.5789,13.1579,0,4.2105,0.2105,0,8.8421,0
75478,TX,877,41346,28.9689,9.0016,22.9133,6.874,9.4926,1.473,0,0.491,82.2121,0,0,16.7617,0,0,1.0262,0
75479,TX,1756,43393,26.6773,7.6677,23.4824,8.5463,8.147,3.2748,0.5591,0.1597,89.9772,0.3417,0,3.5308,0.2278,0,5.9226,0
75480,TX,1938,54531,21.8901,8.7237,18.6591,4.3619,12.0355,2.9887,0,1.2924,59.0815,0,0,37.4613,3.4572,0,0,0
75481,TX,366,49135,45.4887,12.782,12.782,1.8797,8.6466,4.1353,0,0,93.9891,0,1.0929,4.918,0,0,0,0
75482,TX,24895,43382,30.2015,7.4052,14.1025,4.9549,11.4707,5.5115,0.9498,0.2904,71.3918,9.1785,0.5704,16.1438,0.4378,0.0281,2.1089,0.1406
75486,TX,2555,51006,25.1609,4.1828,10.8752,5.4698,14.8005,1.2227,0,0.7722,86.184,1.409,0,11.2329,0.4305,0,0.7436,0
75487,TX,1587,49286,11.5152,11.5152,17.5758,9.9567,6.5801,9.3506,0.0866,0,74.4802,11.7832,0.3151,13.0435,0.252,0,0.126,0
75488,TX,834,38875,29.7297,6.9069,22.8228,5.4054,6.3063,1.3514,0,0,84.5324,0,0,10.3118,1.5588,0,3.5971,0
75489,TX,968,50156,23.4727,6.9132,24.1158,17.2026,9.6463,6.4309,0.4823,0,94.8347,1.343,0,1.0331,0,0.4132,2.376,0
75490,TX,2267,63750,27.5123,11.5196,19.424,6.4951,8.3946,2.8186,0.3064,0.2451,82.6202,3.0437,0,10.719,0.7499,0,2.8672,0
75491,TX,5492,55172,23.8007,9.146,18.7138,9.6732,16.3152,5.1661,0.3163,0.4217,84.614,4.9709,0.1457,6.1362,0.5645,0.4006,0.6009,2.5674
75492,TX,462,51607,36.7978,8.427,16.2921,9.5506,17.9775,3.9326,0,0,90.0433,0,0,6.4935,1.5152,0,1.9481,0
75493,TX,513,31071,26.3158,2.193,8.7719,3.9474,0.8772,0,0,0,28.0702,2.3392,0,69.5906,0,0,0,0
75494,TX,9759,35563,25.7764,9.8363,19.5808,6.8533,9.4386,3.1207,0.6578,0.6425,80.4488,4.2935,0.0717,14.5609,0,0,0.3484,0.2767
75495,TX,7318,67314,28.1808,9.9031,20.6889,6.7169,17.6534,5.2099,0.4736,0,86.1847,0.8609,0.3416,10.727,0.6969,0,1.1888,0
75496,TX,3063,48167,27.9832,7.6275,16.0973,10.3416,12.0262,5.5686,0,0.5615,82.5335,6.4969,1.0774,6.7907,1.11,0,1.9915,0
75497,TX,3876,54618,23.3788,6.4184,16.6944,4.2235,14.0672,4.1902,1.7626,0,83.3333,0,0.4644,15.6863,0.387,0,0.129,0
75501,TX,36039,34186,29.6279,7.757,20.4961,6.42,9.3336,3.2205,0.8283,0.2439,50.942,37.1514,0.333,8.649,0.4551,0,2.4695,0
75503,TX,25255,53884,20.8544,6.4047,17.9164,8.3874,22.8311,7.5403,3.4607,1.2797,73.9418,16.8798,2.5698,4.0032,0.5781,0,2.0273,0
75550,TX,859,38860,25,12.6736,5.5556,5.2083,20.3125,3.6458,0,4.6875,60.1863,14.5518,0.5821,19.092,0,0,5.5879,0
75551,TX,11187,37318,34.4264,6.4953,14.1555,6.0648,13.2818,3.6338,1.0003,0.1773,75.9095,17.4399,0,5.0684,0.2235,0,1.3587,0
75554,TX,1739,42500,44.8769,5.1628,13.5028,2.78,12.2319,3.0977,0,0,94.1921,0,0,3.9678,0.23,0,1.6101,0
75555,TX,1400,50471,35.4108,3.0217,15.6752,5.7602,8.9707,3.305,0.3777,0,88.9286,9.0714,0,0.7143,0,0,1.2857,0
75556,TX,1137,36042,42.3957,6.5949,5.1144,8.6137,7.1332,0.8075,2.0188,0,87.9507,6.2445,1.3193,2.7265,0,0,1.759,0
75558,TX,1771,44972,28.5189,5.3358,17.9393,15.4554,0,2.8519,0,0,91.5867,0,0,8.4133,0,0,0,0
75559,TX,5104,44891,32.4395,7.4395,19.2692,5.5205,10.6467,4.7319,0.184,0.6572,75.7249,13.8323,0.6857,6.1912,1.8025,0,1.7633,0
75560,TX,807,31632,35.7488,3.8647,14.3317,7.8905,9.1787,3.2206,0,0,88.3519,11.6481,0,0,0,0,0,0
75561,TX,5280,41862,32.7513,6.1673,20.0225,5.0972,9.2932,2.5908,0.5914,0.0845,77.0076,11.0038,0.2083,9.0909,0.2841,0,2.4053,0
75562,TX,56,NULL,0,0,0,100,0,0,0,0,57.1429,42.8571,0,0,0,0,0,0
75563,TX,4896,38941,38.5309,5.8711,15.2649,2.9492,10.213,4.8061,0.1912,0,73.3047,16.2173,1.7974,8.0882,0,0,0.5923,0
75565,TX,292,NULL,55.8685,4.2254,10.7981,4.2254,0,0,0,0,89.3836,4.4521,0,6.1644,0,0,0,0
75566,TX,669,30707,51.0721,2.5341,5.0682,2.924,5.2632,0.9747,1.7544,0,68.1614,31.8386,0,0,0,0,0,0
75567,TX,5346,50645,42.2602,7.8281,18.3637,6.1507,8.0341,2.1483,0.1471,0.1471,92.3868,2.3943,0,0.8792,2.226,0,2.1137,0
75568,TX,2476,29891,31.4511,8.4396,21.19,4.7966,10.929,2.3679,0.1821,0,76.1309,18.6591,0,2.3829,0.6462,0,2.1809,0
75569,TX,3144,39867,31.3788,12.0972,22.9266,3.1167,8.6107,4.6487,0,0,50.2863,27.4491,0,18.3524,0.5089,0,2.8308,0.5725
75570,TX,11063,44776,26.6193,7.2357,19.3234,4.262,6.5013,3.2025,0.2047,0.5538,63.5452,20.9256,1.1841,10.5758,1.2655,0.1175,2.305,0.0814
75571,TX,2948,35731,28.8998,8.4108,26.0147,5.1345,10.9046,4.6455,0,0,73.7449,23.4735,0,2.7815,0,0,0,0
75572,TX,3999,42549,41.9067,8.1136,15.3753,3.57,7.9513,3.8134,0,0.1623,71.1178,24.7562,0.6502,0.8502,0,0.3251,2.3006,0
75573,TX,55,80694,6.383,0,6.383,4.2553,38.2979,31.9149,0,0,0,100,0,0,0,0,0,0
75574,TX,1808,48942,29.767,6.7299,15.5306,8.6281,8.3693,3.1061,0,0,94.635,0,0,2.1018,1.0509,0,2.2124,0
75601,TX,16083,39508,23.3445,7.854,22.04,7.9264,10.2183,4.5928,1.4675,0.5979,55.4374,21.2336,0.5534,19.847,0.5596,1.3679,1.0011,0
75602,TX,22016,34045,27.3013,5.4713,17.2471,6.3045,8.8043,2.0281,0.228,0.3852,29.851,37.9678,0.3952,29.8828,0.3134,0,1.5398,0.05
75603,TX,5679,50306,30.9021,11.1804,16.6267,5.3503,13.3157,3.9107,0.1679,0.2639,59.6936,28.0683,0,11.6394,0.2817,0,0.317,0
75604,TX,31860,47441,21.7349,6.7747,19.4377,7.3299,14.4203,4.62,1.6911,1.1359,60.2605,14.5857,2.0056,20.2166,0.4175,0.0251,2.489,0
75605,TX,29242,57655,21.0876,8.7222,18.5604,8.9582,21.004,6.6817,1.9077,1.0522,77.1288,11.8597,1.2106,8.0124,0.6395,0,0.9028,0.2462
75630,TX,2330,41023,33.0583,11.8102,16.6581,7.5297,10.3146,5.4667,0,0.4642,84.3777,10.3004,0.7296,4.3348,0,0,0.2575,0
75631,TX,3021,60877,28.0791,11.0492,20.3244,10.5423,6.0314,2.0781,0,0.7603,75.7034,11.4201,0.1324,11.8504,0,0.4303,0.4634,0
75633,TX,14119,50974,26.9206,8.9949,22.2471,7.2023,11.0435,3.2757,0.5655,1.1524,69.495,19.3356,0.8428,9.9653,0.1133,0,0.2479,0
75638,TX,6127,39718,29.0455,8.7892,14.8775,7.0268,12.52,3.9826,1.3504,0,56.6346,29.3292,0.2285,12.5347,0,0.1632,1.1098,0
75639,TX,2790,35071,30.2244,13.5162,13.0175,6.0349,11.1721,1.2469,0.399,0,71.0753,23.6201,0.1075,3.9785,0,0,1.2186,0
75640,TX,4678,41870,22.0681,4.9496,16.4565,9.6784,13.43,7.976,0,0,88.991,6.2847,0,2.2659,0,0,2.4583,0
75641,TX,208,NULL,35.8974,11.5385,9.6154,8.9744,5.7692,0,0,0,1.9231,83.1731,0,14.9038,0,0,0,0
75642,TX,27,NULL,72.7273,0,27.2727,0,0,0,0,0,100,0,0,0,0,0,0,0
75643,TX,2420,50750,27.5335,9.4965,16.2524,5.7999,9.369,3.8878,0.0637,0.3187,91.7355,1.405,0,6.157,0,0,0.7025,0
75644,TX,12700,44898,28.7823,11.161,17.9875,6.7084,10.0154,3.7321,0.6732,0.6496,75.622,11.2205,0.0551,11.2992,1.0315,0,0.7008,0.0709
75645,TX,9504,58415,31.2557,6.3843,17.4281,8.7292,12.3752,3.5703,0.6354,0.6354,82.5758,6.5972,0.9364,9.154,0.5261,0,0.2104,0
75647,TX,12249,44059,20.8842,10.7621,17.2929,10.7147,12.5874,2.8091,0.0474,0.1659,75.1327,16.3279,0.6776,6.0168,0.2776,0,1.5675,0
75650,TX,9005,56732,27.3419,8.3023,20.3754,9.5029,13.7978,6.2732,0,0,89.6502,3.9089,1.6768,2.1655,0,0,2.5986,0
75651,TX,2423,46755,43.1579,6.9079,14.4079,8.1579,7.5,1.6447,0,1.0526,87.9901,9.6162,0,0.6191,0,0,1.7747,0
75652,TX,17178,44981,24.5312,7.9202,14.7958,4.9576,10.6516,4.0072,0.5737,0.5994,59.5937,21.481,0.1106,17.8251,0.163,0,0.8266,0
75654,TX,12340,48162,22.5758,7.8802,19.544,7.8928,10.7367,5.8757,0.8644,0.0877,64.5138,12.342,2.034,19.1005,0.4781,0,1.5316,0
75656,TX,4483,44015,39.2042,5.349,18.167,4.8924,7.6321,2.5766,0.0978,0,79.188,14.6331,0,4.9074,0,0,1.2715,0
75657,TX,7871,33246,35.0375,5.4022,15.4908,6.0668,7.4983,4.5501,0.2386,0.7669,68.5428,26.3372,0.8766,3.4303,0.4193,0,0.3939,0
75661,TX,3176,47757,33.4391,7.0231,10.9198,3.6248,16.6742,1.1328,1.9937,0.3625,64.9244,21.0013,0,11.398,1.4169,1.2594,0,0
75662,TX,26015,56972,22.8466,8.1236,19.2354,9.406,12.1885,3.6596,0.369,0.4053,65.6621,13.9612,1.8336,17.1978,0.1614,0,1.1839,0
75667,TX,936,36333,33.2425,3.8147,18.1199,11.7166,8.3106,0.4087,0.2725,0.545,79.2735,12.5,0,7.265,0,0,0.9615,0
75668,TX,2022,37813,28.8148,3.4815,20.5926,4.2222,11.6296,3.2593,1.5556,0,63.452,24.8764,0,9.2483,0.6429,0,1.7804,0
75669,TX,641,66389,21.1207,9.9138,36.6379,3.4483,2.5862,1.9397,0,0,83.7754,16.2246,0,0,0,0,0,0
75670,TX,17335,32619,31.045,4.5634,12.5741,5.3339,10.2726,2.6669,0.3655,0.5136,31.895,45.486,0.2019,21.396,0.3461,0,0.548,0.1269
75672,TX,16291,47037,26.0533,6.0603,19.5796,7.8635,14.1789,3.4128,1.3194,1.4073,68.8417,17.9117,0.841,11.4051,0,0,1.0006,0
